@pageIndex,Nodes.Node.Id,Nodes.Node.ClassName,Nodes.Node.Top,Nodes.Node.Left,Nodes.Node.Width,Nodes.Node.Height,Nodes.Node.Mask,Nodes.Node.Data.DataItem,Nodes.Node.Inlinks,Nodes.Node.Data,Nodes.Node.Outlinks,staff_id,spacing_run_id,dorico_event_id,clef_type,clef_hotspot,clef_required_stave_lines,clef_stave_position,dorico_event_ids,grace_note,duration_beats,onset_beats,pitch_octave,midi_pitch_code,normalized_pitch_step,key_signature_description,time_signature_description,text,pitch
16,9022,noteheadBlack,2057,1265,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '1.000000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '670.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '79'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'G'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8507'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9151,0,1.588671366279315e+19,8507,,,,,,,1.0,670.5,5,79,G,,,,G5
16,9023,noteheadHalf,2057,1352,29,24,0: 11 1: 13 0: 14 1: 17 0: 10 1: 20 0: 8 1: 21 0: 7 1: 16 0: 1 1: 6 0: 5 1: 13 0: 6 1: 5 0: 4 1: 12 0: 9 1: 5 0: 2 1: 11 0: 11 1: 5 0: 2 1: 9 0: 13 1: 5 0: 1 1: 9 0: 14 1: 4 0: 2 1: 7 0: 15 1: 5 0: 1 1: 7 0: 15 1: 6 0: 1 1: 6 0: 15 1: 7 0: 1 1: 5 0: 14 1: 8 0: 2 1: 4 0: 14 1: 9 0: 2 1: 4 0: 13 1: 9 0: 3 1: 3 0: 12 1: 11 0: 3 1: 4 0: 9 1: 12 0: 4 1: 5 0: 6 1: 13 0: 5 1: 6 0: 3 1: 14 0: 7 1: 21 0: 8 1: 20 0: 11 1: 16 0: 14 1: 12 0: 13,"[{'@key': 'duration_beats', '@type': 'float', '#text': '3.000000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '671.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '79'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'G'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8508'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9152,0,1.588671366279315e+19,8508,,,,,,,3.0,671.5,5,79,G,,,,G5
16,9024,noteheadBlack,2078,1485,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '674.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '75'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'Eb'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8509'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9153 9270 9283,0,1.588671366279315e+19,8509,,,,,,,0.5,674.5,5,75,Eb,,,,Eb5
16,9025,noteheadBlack,2067,1517,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '675.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '77'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'F'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8511'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9154 9270 9283,0,1.588671366279315e+19,8511,,,,,,,0.5,675.0,5,77,F,,,,F5
16,9026,noteheadBlack,2057,1585,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '675.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '79'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'G'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8512'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9155 9271 9284,0,1.588671366279315e+19,8512,,,,,,,0.5,675.5,5,79,G,,,,G5
16,9027,noteheadBlack,2078,1616,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '676.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '75'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'Eb'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8514'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9156 9271 9284,0,1.588671366279315e+19,8514,,,,,,,0.5,676.0,5,75,Eb,,,,Eb5
16,9028,noteheadBlack,2067,1648,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '676.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '77'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'F'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8515'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9157 9158 9284,0,1.588671366279315e+19,8515,,,,,,,0.5,676.5,5,77,F,,,,F5
16,9029,noteheadBlack,2089,1679,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '677.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '74'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'D'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8516'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9159 9160 9284,0,1.588671366279315e+19,8516,,,,,,,0.5,677.0,5,74,D,,,,D5
16,9030,noteheadBlack,2078,1711,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '677.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '75'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'Eb'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8517'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9161 9272 9285,0,1.588671366279315e+19,8517,,,,,,,0.5,677.5,5,75,Eb,,,,Eb5
16,9031,noteheadBlack,2099,1742,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '678.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '72'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'C'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8519'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9162 9272 9285,0,1.588671366279315e+19,8519,,,,,,,0.5,678.0,5,72,C,,,,C5
16,9032,noteheadBlack,2089,1774,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '678.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '74'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'D'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8520'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9163 9164 9285,0,1.588671366279315e+19,8520,,,,,,,0.5,678.5,5,74,D,,,,D5
16,9033,noteheadBlack,2110,1805,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '679.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '4'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '71'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'B'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8521'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9166 9167 9285,0,1.588671366279315e+19,8521,,,,,,,0.5,679.0,4,71,B,,,,B4
16,9034,noteheadBlack,2099,1888,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '679.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '72'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'C'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8523'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9168 9286,0,1.588671366279315e+19,8523,,,,,,,0.5,679.5,5,72,C,,,,C5
16,9035,noteheadBlack,2093,1857,18,15,0: 5 1: 11 0: 5 1: 14 0: 3 1: 16 0: 1 1: 17 0: 1 1: 70 0: 1 1: 17 0: 1 1: 16 0: 2 1: 16 0: 2 1: 15 0: 3 1: 13 0: 6 1: 11 0: 8 1: 7 0: 9,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '-0.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '74'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'D'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8522'}, {'@key': 'grace_note', '@type': 'bool', '#text': 'true'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9169 9170,0,1.588671366279315e+19,8522,,,,,,True,0.5,-0.5,5,74,D,,,,D5
16,9036,noteheadBlack,2110,1919,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '680.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '4'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '71'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'B'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8524'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9172 9286,0,1.588671366279315e+19,8524,,,,,,,0.5,680.0,4,71,B,,,,B4
16,9037,noteheadBlack,2099,1951,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '680.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '72'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'C'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8525'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9173 9286,0,1.588671366279315e+19,8525,,,,,,,0.5,680.5,5,72,C,,,,C5
16,9038,noteheadBlack,2089,1982,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '681.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '74'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'D'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8526'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9174 9286,0,1.588671366279315e+19,8526,,,,,,,0.5,681.0,5,74,D,,,,D5
16,9039,noteheadBlack,2078,2014,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '681.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '76'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'E'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8527'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9176 9287,0,1.588671366279315e+19,8527,,,,,,,0.5,681.5,5,76,E,,,,E5
16,9040,noteheadBlack,2067,2077,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '682.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '78'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'F#'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8528'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9178 9287,0,1.588671366279315e+19,8528,,,,,,,0.5,682.0,5,78,F#,,,,F#5
16,9041,noteheadBlack,2057,2108,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '682.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '79'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'G'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8529'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9179 9287,0,1.588671366279315e+19,8529,,,,,,,0.5,682.5,5,79,G,,,,G5
16,9042,noteheadBlack,2046,2140,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '0.500000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '683.000000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '5'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '81'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'A'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '8530'}, {'@key': 'staff_id', '@type': 'int', '#text': '0'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9181 9287,0,1.588671366279315e+19,8530,,,,,,,0.5,683.0,5,81,A,,,,A5
16,9043,noteheadBlack,2549,805,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '1.000000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '663.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '3'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '55'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'G'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '9857'}, {'@key': 'staff_id', '@type': 'int', '#text': '1'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9182 9273,1,1.588671366279315e+19,9857,,,,,,,1.0,663.5,3,55,G,,,,G3
16,9044,noteheadBlack,2495,805,29,24,0: 12 1: 12 0: 15 1: 16 0: 11 1: 19 0: 8 1: 21 0: 7 1: 23 0: 5 1: 24 0: 4 1: 26 0: 2 1: 27 0: 2 1: 27 0: 1 1: 28 0: 1 1: 27 0: 1 1: 28 0: 1 1: 28 0: 1 1: 27 0: 2 1: 27 0: 2 1: 26 0: 3 1: 25 0: 4 1: 24 0: 5 1: 23 0: 6 1: 22 0: 8 1: 20 0: 9 1: 18 0: 13 1: 14 0: 16 1: 11 0: 14,"[{'@key': 'duration_beats', '@type': 'float', '#text': '1.000000'}, {'@key': 'onset_beats', '@type': 'float', '#text': '663.500000'}, {'@key': 'pitch_octave', '@type': 'int', '#text': '4'}, {'@key': 'midi_pitch_code', '@type': 'int', '#text': '63'}, {'@key': 'normalized_pitch_step', '@type': 'str', '#text': 'Eb'}, {'@key': 'dorico_event_id', '@type': 'int', '#text': '9858'}, {'@key': 'staff_id', '@type': 'int', '#text': '1'}, {'@key': 'spacing_run_id', '@type': 'int', '#text': '15886713662793150946'}]",,,9182 9274,1,1.588671366279315e+19,9858,,,,,,,1.0,663.5,4,63,Eb,,,,Eb4
